THUMB_FLEX,INDEX_FLEX,MIDDLE_FLEX,RING_FLEX,PINKY_FLEX,BACK_OF_HAND_GYR_X,BACK_OF_HAND_ACC_X,BACK_OF_HAND_GYR_Y,BACK_OF_HAND_ACC_Y,BACK_OF_HAND_GYR_Z,BACK_OF_HAND_ACC_Z,SIGN
348.20475658076737,201.3748042334792,1005.4000033259556,1005.0034641273971,1004.1134971687785,14067.086488227385,18180.782220263918,11181.419607735632,14808.956323506249,13943.815765562857,20297.865910867415,D
359.1405486351149,199.9666200759421,1005.1634857208215,1005.7007820159354,1005.4000184538003,15135.563672086757,17720.95699316297,14380.280235572704,15219.045150203912,14378.01469837974,18095.494949471828,D
314.6393639114531,199.9023996632614,1005.4003417970786,1005.5531288147797,1005.7000000091432,25305.20139327802,15156.02870571314,18784.852288346683,12912.915517360309,16763.29346621989,17436.230215108237,D
227.32984992269363,200.10338159801358,1000.7330326798244,1005.7501953132751,1005.4001976044249,15132.010698989096,20120.28697012735,18136.715852396497,13792.091252443593,13311.758049079368,14701.077873011154,D
278.1206253440082,198.72083549069853,1004.0384796181932,1005.4500985622738,1004.8041017683499,11705.38652607131,15310.382929666448,14245.124151184398,16126.287486009562,16153.037274828263,11312.39019762233,D
313.7100696763762,199.37896917920483,1005.4500140201571,1005.6531250485375,1005.2179955132927,19422.4465251062,13834.134187873924,17299.553547470823,17177.526797341656,15680.202848680643,15970.732288907011,D
268.1231658400987,199.71588521327197,999.4216107623577,1005.4625124931505,1003.2697649094449,8020.155369561771,15138.603744426262,17238.839714665613,17218.931193517845,16936.820476516477,19925.324074132757,D
237.0206626433372,199.85415449706238,997.3832774430477,1005.3125099711624,1002.3822704680982,7655.418644203957,12774.251713053292,9808.902261638294,19349.9230538552,15534.8341753685,13452.809820505354,D
260.0961039579694,198.34998777982156,998.6042969550642,1005.4501955151845,1002.8150797914092,7071.106711674399,16404.49187063246,18232.663664905558,16904.684828673235,17448.853796657488,18156.963053082316,D
281.4320950992582,197.59662780558446,1001.1291613366681,1005.6000038271953,1002.3137173059138,9911.013872604288,15968.866260108509,14205.860611227079,16551.764875678415,13189.774796410999,17031.503967658537,D
263.88298260238105,197.85386905682967,997.8179148403594,1005.6033233642881,1000.3307814168708,12554.138169953647,12153.701884110646,21172.723517197457,15805.351506778892,11337.910834533377,17992.62294693944,D
232.0121161339458,196.90334575498287,993.6336393205775,1005.1656647238576,998.883085795392,12565.74472865033,16602.28824072872,18188.799324041847,15375.092071767602,20240.161333194195,15292.177687665466,D
233.69582782068406,194.44811115190004,994.3946003390345,1005.6125123024142,998.894644260934,17269.293406300083,20192.98724167906,17316.870551178523,16385.077192023127,13741.489927556988,15286.896637953225,D
316.08104584647674,188.36140230963838,1004.5039436700702,1005.6000030759878,1001.5914696500543,17686.81431529628,15764.986527597226,10928.169654122757,17801.85778463906,10295.348176586567,15031.399860054604,D
315.94869942868047,183.44843711702748,1005.8031860351717,1003.688870532266,1005.2843750002485,11782.606027050842,13627.013480197658,12905.152760963563,18211.097764841757,17851.400050266202,18082.77548863525,D
266.34151606168166,182.06647057856475,997.2419700326242,1004.4416153454379,1003.204950574918,17559.765336078737,16359.706614778606,15747.166726032077,16870.15183406313,12612.058205245201,14756.67716322769,D
241.5583995030091,181.28385424251724,988.3574054367858,1002.8356064813439,1001.7828810381048,16241.35937914201,14743.960484543244,18744.559618536667,17580.088595607336,13216.963462716269,14899.571187151709,D
302.66968969713633,179.75161456783516,999.6083691808262,1003.9002513547708,1005.012659492558,16897.146231042534,17067.32615508951,14337.097650173784,14801.181868603238,15941.553655720016,16364.635549742196,D
284.81638080265895,179.3666570135073,992.4359964780894,1003.2627726097064,1004.3532719373889,15793.604843151174,17178.979620976053,12979.365021178055,14671.577879130991,17122.94572415713,16002.455412542264,D
279.5824046143692,179.4877600202811,990.0353036854818,1005.4633310855521,1005.4502502473364,14716.93382326398,15021.76602678939,16638.265334299336,16275.12219456821,13654.781621268785,15482.155913095072,D
276.7692047751118,179.11348058533045,984.7268527484146,1005.5013672472599,1005.5031380297793,12460.726854274038,17291.087630931794,18013.51736757114,16223.630165450395,16209.253093805391,14009.808142939422,D
273.3866509565972,178.96978308359877,983.8968291636538,1004.6750490278288,1004.8627015481079,14626.575456103103,10781.111545841191,16753.406785647647,15003.523448099708,16497.699183342607,17438.97675319002,D
268.42426532899066,178.13318397806387,983.6650687559074,1004.062554339757,1005.0539558536324,13515.565386338549,13136.82975250707,16306.55037319581,14854.696806233518,17188.85419728117,14708.70012266056,D
265.73028544046775,177.7958945683627,982.3959081644814,1004.3587924026306,1001.6041164526271,16267.335975652793,18925.589142044166,16225.88591438725,16505.039443698566,17632.580170976074,15661.828396993267,D
263.0668355633945,177.883379917521,981.4225141842073,1004.8017585996964,998.2543252779124,15924.397890514461,19319.22290442565,16127.108116858075,20527.867186320073,16457.880502660133,14657.959535268688,D
259.2162292130828,177.59760111191912,980.5627515939793,1004.3588410172858,995.845750941312,18714.257967423164,16593.33046995302,17428.114276813703,15147.90550525423,17971.459921244477,14664.104734545206,D
257.7311520477016,177.88260110223376,980.4791298099865,1004.0260408196882,995.2366042874752,21016.184695348256,16144.84267137545,18606.560653012337,15165.33030208933,10665.631456345183,18540.57857931665,D
257.3960288820318,177.93334629213086,979.4002356679018,1003.4226849125916,993.9393043511667,17517.83363627411,15609.069438794488,16033.858080020058,15678.718935033394,16085.05261728669,14909.565259941106,D
257.10068506728726,177.9175130203364,979.1908746911351,1004.3588012816554,994.7991277522211,14940.274057228515,11899.732051456216,13359.440279030638,18334.12277340034,17172.61817428152,15167.984294249221,D
256.34909059090876,178.66998999517972,979.7767464170304,1005.5000152619712,995.6993345131899,12170.720875242414,16026.26493117495,18510.223290032234,17109.911948382785,15110.721998609679,13458.89666099929,D
256.21567534219685,178.41687363003015,979.2139723936867,1005.4156259542488,996.5468584373524,15422.509448211087,13507.241645658432,14547.031672513674,16295.668853568708,14356.412365489194,16477.46160989903,D
256.61593193247705,179.45005322758084,978.96645833469,1005.3501953482792,995.9467976949966,17692.223912229358,16511.362305262162,15157.595387343634,14865.075930450883,15126.02571185329,11938.580944177891,D
255.62063475792365,179.50078506549553,978.4680023293104,1005.750000762958,998.3710867804,13402.983134410562,16544.695764149932,16927.171432728293,16640.8702450397,18765.200960862752,13838.028280593324,D
255.42922847951914,178.58274357787536,977.573336328506,1005.0500030520061,1000.0325622845345,13542.940135600405,12877.418856557568,14964.832651900788,14424.552497681037,17992.117421858708,15396.56444274669,D
254.89211930234086,178.17390945505934,978.0291269583031,1004.9002017498202,999.765647241318,19417.121474140855,16265.126176063844,16967.67302450876,20773.82158474983,15712.23298242098,14829.027356244076,D
254.48976645093694,177.88352864569657,977.566669733346,1005.7000000477544,1003.6705080652686,12940.418784680365,15185.633185957526,16670.758444683794,19721.84266408816,14727.950324825262,16560.049287690068,D
253.61251524998087,178.0708697160585,977.5809839898909,1005.7031251939634,1002.432669417439,19210.22063943519,17633.37771496646,15937.720447312086,17363.856329531234,16409.631294723473,15487.17928776085,D
253.46177068059723,178.6042315314134,976.7756590904161,1005.7000488519968,1002.6918344177863,14455.900242555837,17491.288174165205,14997.045992477477,12941.806453585486,12690.006172037718,14470.099528465513,D
252.80397055849494,178.43079101268464,975.9984678387161,1005.4511353016085,1000.4792155842235,17886.118213987334,13979.04317507873,14776.865310858648,14869.958908080062,15888.324769348215,17535.435906511753,D
251.6476427431444,179.49687594231918,976.3003344971124,1005.3531875621684,1000.4128960441255,15707.68712638958,16004.582723633459,12191.158420214884,18897.502709281896,12968.30079084659,10456.781854751982,D
250.56502670945287,179.89907241179958,976.1472229241035,1005.6500000007647,999.7977949448612,17548.690106567195,15505.985272243455,18262.527198876036,15093.182321291466,17339.951376156183,15048.517631565075,D
249.8207191982411,180.0837524883366,975.9742632579231,1005.4626995094284,998.9509121968731,16666.05563486151,13937.413215044688,12219.903059173235,13118.8950300932,17524.674294859382,15620.320960102381,D
249.08606764872872,180.09610290220567,975.0585590027453,1005.2503906265543,999.7832549750159,16226.133650336269,16246.447273499498,15939.870547501947,14472.08041507981,17361.580299654812,15567.024116819206,D
247.99686192371973,180.33411846101703,975.7550777161135,1005.25097723088,999.1312730423649,18683.044471657566,15521.3409820326,15481.85866480409,14357.74975265109,16646.426698355084,19871.355181154642,D
247.79153022719728,179.56744385086026,976.2563560611804,1003.6531754079315,999.6298524126903,12589.463137910887,13493.973352211178,11865.971819542223,16284.447492038968,14609.668774259766,19947.686853462073,D
247.2166514324615,179.36269632900994,975.888422334761,1004.8668365987298,999.5578136176762,15944.605897365385,18172.068339591126,11598.399929706076,13625.653424921253,16073.961339412583,15421.112431665908,D
246.72902042047963,180.44667939971174,975.463032907454,1005.3500030592252,1000.9133059809008,17545.660606218007,17810.51607801792,18970.66588487439,16994.992341976387,14591.31581533315,19236.699656612553,D
246.67868852792714,180.699154411758,974.9515907522934,1005.7125000003938,999.4004230072944,8365.347814619865,14975.613758617783,16230.531876815836,14172.451074438763,18287.306563067086,15434.15570562084,D
245.74350460096676,179.41349187293713,974.6724516526135,1005.2758301409642,1000.677103356513,15113.879670921408,12529.166310257602,10668.687934896192,13127.284524294306,16920.188470066336,18960.36091588834,D
245.44608110183407,178.93151041964893,974.4915685871438,1005.5033203244453,1000.754241244707,14696.250657130495,15789.146352629241,16150.172345172683,16827.368689034593,12315.672460747815,17818.520056895566,D
244.24161301052246,177.7304526647891,973.6811600573131,1005.4554718405192,1000.2009590717687,15100.694940203544,17222.511047450804,14821.464715826372,17634.338311168576,19756.58481280493,15414.341780286117,D
243.8823067304289,178.3833211254977,973.9134843491316,1004.8135076526721,999.9357840380592,16177.709462135777,18198.468407542652,14996.66819085722,15842.786085987807,17124.174659700933,15504.557119403562,D
242.37895121237293,177.6365224800765,974.1534844602089,1005.1158268035194,1000.0709634443131,19514.650115070122,20945.04377941779,17737.56823476102,14793.602319490616,12221.633998882666,15782.19721133725,D
241.8532859799002,177.05075454712474,973.356919035622,1004.1601943585841,1001.2102245959126,15146.690329095203,19414.09503674488,13710.132642845743,19599.971910589178,14512.068229155275,17366.405095079648,D
240.13334524437965,176.1166628483045,972.524815937895,1003.575711274166,999.3329851236979,16233.365400453516,16729.634270810475,17504.64079597691,18658.304873051762,16547.633472239315,15196.328381508758,D
239.05000017899133,175.91982905163314,973.637002024557,1003.7594032831787,1000.272172141746,16322.727895191923,17166.87635188175,19178.5430086576,15433.286372432989,17265.578083594082,16142.334349025696,D
239.14907231014362,175.96603501464114,973.4077146381147,1003.9596348415993,1000.0885647935418,15097.604526637617,16849.579660788866,18208.23004758499,10697.888356532621,12068.147257873114,17804.28334931668,D
241.51772295312253,174.94665125210184,973.9799755688275,1004.604898202622,1000.3826944546297,18588.826446774125,16668.685675939756,14556.342278671105,14541.311326739018,14007.008930583866,14779.401725722713,D
266.36310063369245,174.10019550349034,975.149793674881,1004.3878238679314,1000.7669050519587,15839.621618628134,19573.14853031831,16828.212345917356,14529.37251841563,17302.57486584886,17375.007956822858,D
270.85426641721676,173.26355085974006,974.7363178917592,1003.1317156800372,999.1272458260361,12138.55307471635,14081.89926187698,14260.079776649325,13797.284127610139,13267.4815403093,16128.260657354094,D
364.51301594938457,172.28432205178342,989.4249297673459,1004.7002706639629,1001.5518624474113,13169.969100950591,16455.41231004311,17694.604965834787,13811.42164003538,20755.307892252167,19834.9852420257,D
542.0403451071068,170.6188110865359,995.7122061569271,1004.0312048435908,1005.6500389099276,15068.730223151957,16517.591444836235,15571.364777900188,17614.854015121742,12029.624413520009,20032.0862062694,D
600.8616106160739,167.76025911650112,997.3936814620974,1004.0035776146036,1005.6014160156419,11303.867581305682,15053.78080692783,15113.686908715856,12390.647197195834,14772.738493364255,14726.902450012334,D
601.5325764013611,167.70039082858779,1001.4140936309707,1003.897734484193,1005.5539065838248,13149.87100219776,17373.00277136781,12782.420221858138,16009.13203745464,16929.27456712421,17009.247989761592,D
609.0591631606721,167.80235539978065,1005.4132942229664,1004.2449655087246,1005.1500488304225,12706.27850338674,14113.419880316409,17438.4435831818,14295.03949669666,15293.56948753408,17213.08662673067,D
603.1916042955638,170.53251954795164,1005.064268162862,1004.3898804791581,1005.3025398257439,16214.754271038943,13434.654264390492,15890.892879737567,15975.953584600178,16494.478010470728,14782.136765506217,D
600.6172409455414,172.86673165896883,1005.2031280998499,1003.9707126902225,1005.4531274795745,11908.280965104757,15294.005597925832,17005.084973811136,13631.972171224406,11814.648847702852,14502.516880135521,D
600.0504085206125,173.2287272016212,1004.8523773700214,1004.5036026479978,1005.2880867004578,12769.564348943248,14026.515854979854,14650.658543131489,13500.40320324207,16523.29048119157,16557.29065213626,D
598.0308822575383,172.78229477808054,1005.6625030547551,1004.6111452298546,1004.9103516340701,17315.972541846168,17492.631239049293,16516.21333178244,16396.79088868452,18771.245131807264,16048.397403239771,D
597.6691179704796,171.94609273196062,1005.4789154530308,1004.70979419748,1005.3564455151834,17183.44942671944,15126.686703714138,18914.020103551786,17598.533823936697,13850.762501604424,14104.435702075169,D
595.7994960979837,171.34999998820663,1005.0031463646485,1004.4156894129901,1005.5501986030789,18996.571214734922,16712.873567055394,16030.149884770779,18149.099262686064,13244.214448078666,19847.481409692726,D
559.2147526510392,171.48646864872617,994.814808070475,1004.6673862817458,1004.4537551999372,19707.146372686395,15632.745523198537,12291.120779441855,16638.077950281942,15287.030661511099,15194.427928414414,D
438.24674447363094,172.54171873812902,999.8328004987694,1003.9762333424002,1005.2281257633274,15800.17661488254,16707.553110214434,14852.807242874671,16617.20679841508,15715.941528202713,14701.19266329712,D
388.6374071775383,173.10085551316533,993.0916871309868,1003.7411627459385,1002.8652257888374,15604.24359778926,16147.999988926735,14712.95190396331,14398.76218575117,18316.222496948834,15680.243720889202,D
383.3105599402147,172.96687419810988,991.6717999995046,1004.0884280758253,1001.9572674436871,19364.563514252128,14505.773069805951,12925.705508181849,17259.752714689705,16573.28356034609,19552.440034405437,D
380.1876471541995,173.26665239353116,990.2999744423381,1003.6758370591608,1001.6664590914979,17205.130452235164,15411.33781896359,14263.060090317824,17897.461630544283,20647.62703818219,17895.391619167014,D
915.2768441304388,1005.7002077104707,1005.4000001788614,1004.7427803240889,1005.7125030666746,18337.485875194685,13676.875583703473,19597.23455062722,18008.43123138863,18185.247195114636,13913.851332282109,E
914.7578471777539,1005.5523559571059,1005.5751991629755,1004.0750868354622,1005.2009924069243,16442.291595536975,19060.65959143037,16484.278596253847,16598.279045830503,18197.088750291055,14080.167187280715,E
912.1246073047159,1005.7001962662022,1005.4002441885456,1003.791494192377,1005.2007852928876,18783.52077516504,17317.5458924855,15197.823097474951,20476.42560881987,16917.858375428415,17498.870768289748,E
911.4187088321262,1005.5656341590144,1005.6500001908116,1004.7007868801878,1005.5127105744247,17933.646236831686,12340.02480220616,15933.9633380562,13791.969966687964,17107.773155821942,17065.915541512946,E
907.9140085375742,1005.7031250119511,1005.6500002408554,1004.1013742989164,1005.6531260132946,17606.891032917287,16744.377228524,18490.310170334793,17635.95741634695,18704.718893203397,15565.347563453417,E
904.7783521321664,1005.5142578244458,1005.5625748165106,1004.7016757101692,1004.854742512123,15930.081457538914,16434.762512817437,15295.57708849559,15519.874205075404,15968.536513507925,15328.292800566127,E
902.909588186901,1005.7000030674196,1005.3000009657511,1003.7640700168133,1005.453968063385,17626.568543858604,13269.676481964594,16486.287434220227,17572.611625120837,15541.097165466981,15923.288405490495,E
902.7985339364856,1005.5031257661228,1005.3601566464329,1004.4541591656902,1005.9000000119364,21624.055988203076,14354.035918645051,19160.725036395354,15522.666811028535,17762.69998426314,13084.237772623092,E
902.5644780173125,1005.4029304571607,1004.8144805908826,1004.1658569813948,1004.9642089874172,18750.27460632899,18283.115261905026,20777.831558826307,14765.97799582149,16973.972517398033,14031.315894697755,E
901.3506100033862,1005.5502960920954,1004.9630869277102,1004.36963216744,1005.3129394652515,17314.972077810944,18258.486278976172,19471.93938968573,13122.508942547433,19004.254950818526,18674.377790692644,E
901.1084202854393,1004.8506348639942,1005.3039794922154,1004.7640667326975,1005.3125977159059,17080.23525466682,18322.371068662935,18853.866471407277,12931.591656746807,17096.621516132833,15372.471134255775,E
900.4992429670028,1005.6000000508773,1005.6500040062072,1004.6191810742239,1005.1375491621131,18114.32177134367,16317.931696428506,21859.612492713928,16943.608646399436,14634.785439679186,16559.95733804395,E
900.3954466086095,1005.625207520292,1005.5500005759716,1004.4646523571416,1005.450110650858,14586.42298917191,12137.052922944833,16911.067953791233,18059.504614732676,20557.263185664568,19115.460143496115,E
897.8749546611813,1005.2751953155919,1005.0588869335285,1004.5157264957754,1005.7031394958651,12255.477628239743,12574.1103006548,14810.390112803138,18293.81754967818,16414.84352941918,13445.93015122188,E
896.8931349382954,1004.9875488400733,1005.7507812626816,1004.6129663721429,1005.7125030518694,11284.645973514882,18059.21137959749,13262.977827538165,11582.334322211847,11634.375947972841,11685.090653958268,E
896.6844442332671,1005.5531494141842,1005.3012365825747,1005.2033233803015,1005.6500000029966,17475.183137732914,11414.587460539135,14470.549992198003,14812.170984494052,14486.710273837132,15750.79795399361,E
894.8028899658002,1005.5658203602343,1005.6539581328786,1004.3137084965438,1005.0506012089758,17330.34920475846,13783.436850016107,15171.60662780076,12006.542650521526,12674.699577374438,12495.915591355635,E
894.7320582184695,1004.7304688461418,1005.5500001460478,1005.5007942207692,1004.9001647949957,13422.12520816134,16874.815938742096,17037.23701645796,19243.164335251022,13958.411483942822,15260.85362884097,E
892.0286274746501,1005.2508362293572,1004.4006538900143,1004.8102112502498,1005.459375238436,19173.770828719433,18963.51289867148,13557.818487923292,17214.90954601051,16019.768910017412,15655.296532622513,E
891.814343755256,1005.8500122070469,1005.6126983658216,1004.5246952187841,1004.756250232823,17210.797009874725,14339.064899331153,19615.770432342073,12901.421613547685,19038.943145368088,14850.871925168705,E
891.2434069602383,1005.6634765633187,1005.4125036724096,1005.3516149563869,1005.2142732622381,8203.498357798237,15942.360570838599,14212.850193940807,17971.946037913207,17806.056328240396,18519.47818108231,E
888.7368728272106,1005.1548248529591,1004.6633348041836,1005.063502311722,1004.4574700154637,15888.938205102037,16979.010544802404,17194.77710345202,17783.355034383654,17966.924596575558,17711.05181818688,E
888.3808572374398,1005.2502442365756,1005.1505859941459,1004.4625095488748,1005.6625002056519,14046.13665371951,14717.131522017702,18813.581857631983,14533.512784055492,16209.296219409302,19022.649105350556,E
887.9419486275598,1005.1531372428584,1005.5004403621579,1004.7976688865147,1005.512551903754,17673.844382690593,18551.290720187677,16649.222646703223,17010.179832928032,16499.50546477912,14905.918771727924,E
887.6494378688061,1005.5133422883879,1005.6781282432532,1003.8649105087155,1005.4531251908909,15950.916113474246,15497.298019999802,15140.959234593494,16134.308212462754,12246.146850217468,15741.35347244676,E
885.9979990870772,1005.663281250039,1005.160168522612,1005.0250000613493,1005.2125000090143,18533.835272156146,15030.275990598482,13802.064270186887,12858.270091104287,14934.21503878541,17703.107942401835,E
885.1519814522411,1005.5125244200392,1005.4501992145708,1004.3008933166386,1005.1525513174638,19166.514412178596,17700.957946796352,19125.525578253146,16752.282802000816,13396.319458503975,19567.30318564715,E
885.3933783204824,1005.3165681861962,1005.4500610739171,1004.7195353996027,1005.5625000030108,14312.683785736644,17847.49985921816,15911.284798178944,19694.283433966222,18610.357209916132,19813.61966172838,E
884.02286701019,1005.316411638322,1005.7125030638833,1004.2511757913028,1005.4160156369387,15837.58047904147,17278.772030067135,17123.28506689483,16921.12153251077,15966.485253470277,19226.745758671328,E
881.6669422844483,1005.2001710921717,1005.2533755781318,1004.488385153717,1005.7501953125744,18689.77033562802,14654.99542665743,16750.182333016386,14585.20629840249,14004.413943064505,15654.020996509536,E
880.4198584928029,1005.4500024557414,1005.6625000006325,1003.9516209177946,1005.4750253685448,15690.840190266148,18514.410181359483,16521.343807548114,15309.357317998463,17433.203363748224,17112.555762842938,E
879.491097052672,1004.7277713777778,1005.5500007786165,1004.3561544418793,1004.4353614807408,12886.876875713799,14472.265948092905,14589.57907237717,14548.289176412238,14530.669217670065,19088.967380006783,E
878.087101744024,1004.5562500123208,1005.4535156727036,1004.6289130457377,1005.2508056666866,16092.658479606569,15138.422821320637,19072.691923825365,16006.834737068832,15332.05498979227,16004.98382625152,E
876.7960813715711,1004.851563454636,1005.4016120918271,1004.5633842707797,1005.2297060042777,16171.344662201136,19797.186223877587,17867.043463695623,17418.016917289864,16088.659235375595,14867.127692885319,E
876.0358768240412,1005.5001953408424,1005.1767578244829,1005.2501464971504,1005.5001587035756,16992.39171601852,15569.306466798249,23799.451622535027,15001.988347308015,12065.975496351239,18457.792222960627,E
876.6436510356227,1005.362515263043,1005.5656372606918,1004.9140962630784,1004.9148468511333,13571.844916590635,18425.479319327853,13581.01518901753,17692.636822631128,14763.756806239026,17255.478710087154,E
877.4872659532335,1005.8500000000191,1005.2532844067358,1005.2501617432406,1005.6507965096077,17875.61518345704,13878.7295976996,18815.81028005228,17869.765199432444,13071.318432523387,13393.667178944157,E
864.278193892713,1005.8132812500156,1005.7500124454682,1004.3526858927501,1005.4000623716313,14463.21173778183,15424.185498369527,14609.83475070164,16778.258194194357,15193.954189036838,18683.569856608716,E
863.7144834247983,1005.2014801056177,1005.6510269167056,1004.2632916100623,1005.5626955040101,14169.701829060165,15650.839421551345,16107.643594050718,17683.696861465614,17446.72136845292,12898.95157522666,E
863.5202872957547,1005.6132813215878,1005.5509765768695,1005.4502075208518,1005.0500131610703,12874.416469724343,19940.34231357864,16059.926079544844,15224.107957959215,13451.55094751461,17346.957001694616,E
864.0369483393748,1005.6658205270921,1005.4041061403735,1005.2031738296844,1004.9375093021297,16584.636318760713,17591.481511068403,18736.680221423663,20458.34875761238,16257.388509218556,15034.041100185428,E
861.4892034168661,1004.7533203365726,1004.9061160744802,1004.9633789659807,1005.2000526560654,14244.957351427647,16096.560849457022,18532.125497120636,17591.191716517907,15351.504429621698,12114.943940656096,E
862.4702155143366,1005.6000527054255,1005.4023949265753,1004.612503231566,1005.6002929697086,15171.365952734322,14747.986854901063,16522.423379209733,18184.319183181207,17196.23262540205,13567.442516884203,E
861.8564769902065,1005.5156280879552,1005.550012302426,1005.5656284488892,1005.5500156529412,12070.874869985999,15900.26539574841,19884.08990559537,17347.12798101119,15125.502879248077,16074.389278752356,E
861.9642134938625,1005.5007967002852,1005.0046936042769,1005.5501953633745,1005.3500488281916,14632.381249315786,17325.73976560132,14990.6583020911,12726.162417898802,18042.604431889853,18378.480962322676,E
861.9909193698475,1005.6132813483633,1005.5000000151504,1005.5507906437106,1005.100219728688,15793.044002667808,15576.041856192725,16605.912575052607,14685.668969229635,19094.73895095712,16212.25118927045,E
863.9154704745021,1005.6156288147215,1005.718945312562,1005.450293159515,1005.0041168213047,19556.86724522933,16966.412023454577,16854.393120310837,16532.189598234443,18436.227658423315,17297.352993912842,E
863.2017481571208,1005.4000518918353,1005.3726564409369,1005.6507814444874,1005.7656250119365,15766.571022353039,14760.136735580008,16403.764836912727,17434.466756306174,16803.293860404585,13914.428829816039,E
862.4406939740084,1005.8000488282336,1005.553190040607,1005.5135742307448,1005.5000488735892,13598.608370173515,16238.291343082465,17674.303309522013,16349.466408044284,16929.05148006112,19660.001567961102,E
862.9540961840994,1005.5132936626836,1005.6500000119602,1005.5031741283989,1005.6501953155079,16793.180594384707,14676.040725196237,15484.308582875961,15026.521004626635,17199.84349290821,16475.152919515454,E
862.8172370652383,1005.4531740548362,1005.3000492941279,1005.5005859764449,1005.212512934471,15291.38448070351,11843.41496997448,18004.762256569047,15593.218996827756,17454.51040911978,16040.822523265966,E
862.477493239259,1005.700052643769,1005.3008331955136,1005.4601724626658,1005.2501983852748,13489.469563321181,15743.19189631097,20926.828513987344,14822.6397076408,18659.644049981725,16609.882330314376,E
861.5345497675137,1005.450992778716,1005.4539095431722,1005.5031257659351,1005.7039070159817,17305.809664665012,17487.521893186076,20779.423694231966,17551.802094113333,14905.717882903267,14321.194347427294,E
860.4582917556323,1005.3501960754554,1005.2539704323697,1005.156457626836,1005.3656259544359,16122.192291215772,13780.097009807661,12801.65416581266,17439.570613790922,17968.405996768633,16457.63689420835,E
860.5881197604542,1005.2593879700446,1005.3562507629549,1005.3679819124003,1005.2656251907622,16621.34553569381,18446.585542179393,14027.956539092813,17639.85749237658,17312.203654450397,14753.21734354919,E
859.9994508953254,1005.6500489712498,1004.904310072229,1004.6132083419867,1005.6500010967411,14438.114330005046,16135.977139934403,15795.072478800526,14937.654191165348,18043.47011869825,12898.453967109204,E
859.9735932022546,1004.5265937984634,1005.7502563476746,1005.6502441413861,1005.5500032523803,19203.43986184722,15502.95818242725,20899.964744278142,17636.113264320295,15172.728195371707,16359.048795540099,E
858.851198060669,1005.7375007629665,1004.9158517368767,1005.367969563631,1005.5500132205134,15132.206752869908,17281.276741173122,17791.017884852707,15528.781040124752,17708.537748821836,14437.267495305918,E
859.4489271415575,1005.6007812523445,1004.7634410955197,1003.3168000181374,1005.4000519998992,14308.297295108274,14847.666028781585,18344.450759233303,17581.033018892376,20385.913465628448,12387.043492934434,E
858.2176324789932,1005.6000496059811,1005.2000153118557,1005.6000495919649,1005.7000153064886,9197.168878163675,15769.241631028057,20656.095723120092,16256.971633516281,14405.390242489748,14372.641526992582,E
857.9635839140919,1004.7539065115318,1005.2383302688786,1005.2664094980992,1005.4160163998768,12924.95977924648,17159.16917042082,16369.665135448255,16582.95663853846,14658.411897881382,13345.497463682477,E
858.1508296212533,1005.163537597922,1005.8000610351719,1005.5093902617853,1005.2289337248233,14450.70051076726,16146.565506110943,12549.818855545125,15430.941240639415,14644.15219743369,16658.316975708378,E
858.0142617476891,1005.163281306702,1004.853321124828,1005.4023437709586,1005.8126953125184,20543.53950726451,18968.574656158053,16443.04496538417,17278.96928323661,17468.054502624334,15207.547330304515,E
857.3484382207713,1005.1125184031476,1005.303125384652,1005.3806642621912,1005.1555664199593,18169.633166822645,16936.93578816684,13573.220729349323,13652.42913857702,16442.417465027484,17076.154195700452,E
857.5731231805543,1005.3103653200135,1005.2500200659193,1005.7007812619865,1005.7625030520061,17017.288476891612,16987.14815709412,12758.496765857246,14632.13016504077,17649.775680931434,15371.039024044681,E
857.7567279990965,1005.10106430138,1005.5140655667328,1005.1000371992939,1005.0001983897479,16999.078993212803,16416.105929017984,14890.085093304335,17356.31977075386,17360.479809047283,15126.357000824999,E
858.9681218716938,1005.7132812621228,1005.5626992227666,1005.7626960754578,1005.3002230644615,14499.316482341597,14958.24458314264,14872.881899310803,17568.70976499939,17633.900610707176,17427.353397629235,E
858.6324474744785,1004.6751861604173,1004.7219635131111,1005.3103519492037,1004.8128940612262,18535.288593712674,16646.825752838962,14906.629556962322,12039.101649105292,17262.095900227105,15062.837714157387,E
858.1341680151867,1005.4125559806978,1004.5571796449063,1004.5641747000793,1005.1593751907569,14248.799117911854,19421.38159930147,19046.21463107178,17371.945970189718,16755.273068508515,14381.890448368958,E
857.0700274566165,1005.6140625715876,1005.2680175790749,1003.9289154354043,1005.5500002623224,16839.06482007243,21871.21856654388,16320.51252678705,14361.51980717743,15873.304724203335,16141.33547632224,E
858.4430958434095,1005.3003067115485,1004.3000007792765,1005.0376986046476,1005.700051879945,16287.617213114423,15680.839287751802,18654.390564782236,16206.740888220873,14592.60231678237,14549.224998803125,E
856.6775964987398,1005.2508331299914,1003.8000763067679,1004.8586427748539,1005.1582405209726,12319.384127645015,21124.810016769487,13318.06839966175,14195.750397913474,15016.849886590378,16920.65843451395,E
856.7159399674032,1005.7000000000171,1005.2031740189926,1003.558242821992,1004.6546997235225,18668.71719639969,15883.34734240803,17037.2453998371,18699.941973851186,15447.900903208152,12323.600497145759,E
