label,roll,pitch,yaw,gx,gy,gz,ax,ay,az,flex0,flex1,flex2,flex3,flex4,index_inside,middle_fingerprint,middle_inside_to_ring,ring_tape 
Y,0.29151307554030303,2.3243142215395345,1.2614970071504865,-0.04382244840260041,-2.0662991235510315,0.16631325982471123,-0.9638671875,-0.149169921875,-0.2958984375,774,1021,1023,1023,948,1,0,0,0
Y,0.26586719631897493,2.34991022774263,1.2797659351468158,-2.1125247384789363,-1.1731693525586653,1.8533361605880703,-0.9404296875,-0.135498046875,-0.291015625,775,1022,1023,1022,945,1,0,0,0
Y,0.27185540645755196,2.380279484378108,1.2916522737590235,1.0706813683912928,-0.6998869098105736,1.2121147865422688,-0.98095703125,-0.1396484375,-0.30029296875,768,1022,1023,1019,942,1,0,0,0
Y,0.23295662276718856,2.370759992750353,1.2905276505765093,-3.4026010743567987,-4.699886909810574,-0.07032796154933418,-0.9482421875,-0.125244140625,-0.30810546875,781,1022,1021,1021,937,1,0,0,0
Y,0.2680078907071559,2.4481207083838212,1.3187108390020617,3.818772971444728,3.994769578739045,2.8151682216567724,-0.953369140625,-0.1123046875,-0.2900390625,779,1022,1022,1021,937,1,0,0,0
Y,0.23848438280604897,2.4699650072130046,1.318051609041806,-2.5247384789369516,-1.5701159174441612,-0.03979361040429641,-0.9521484375,-0.110595703125,-0.2998046875,774,1023,1021,1023,931,1,0,0,0
Y,0.2533465676042348,2.520783614814428,1.342236860101525,1.9256432004523614,1.3535482046932432,2.4334888323437953,-0.94384765625,-0.140869140625,-0.3212890625,782,1021,1023,1023,928,1,0,0,0
Y,0.2397336377922751,2.5210369419642973,1.3368722994838012,-0.8453491659598522,-3.7227876731693526,-0.4978088775798688,-0.969970703125,-0.130615234375,-0.305419921875,783,1023,1023,1021,934,1,0,0,0
Y,0.2676148860868959,2.560299497447957,1.3606978572476434,3.063047780605033,0.17797568560927374,2.3953208934124977,-0.937744140625,-0.09765625,-0.31591796875,776,1019,1023,1023,919,1,0,0,0
Y,0.24111769761193097,2.5638711614332625,1.3642261255962433,-2.2346621430590887,-3.394543398360192,0.3876873056262382,-0.965087890625,-0.11376953125,-0.303955078125,781,1023,1021,1019,930,1,0,0,0
Y,0.23501744701019942,2.571640956415832,1.3819170597215702,-0.2422957308453484,-2.967062482329658,1.7999010460842535,-0.92041015625,-0.112548828125,-0.301513671875,790,1021,1022,1023,926,1,0,0,0
Y,0.22611383843381083,2.591059797853402,1.407145170842926,-0.5552728300819896,-1.7991235510319477,2.5479926491376887,-0.957763671875,-0.117431640625,-0.302001953125,781,1023,1022,1021,908,1,0,0,0
Y,0.23927361940670494,2.5738554777480562,1.4182607853043194,1.681368391292056,-5.470879276222788,1.1510460842521923,-0.9619140625,-0.109375,-0.3291015625,787,1023,1023,1023,902,1,0,0,0
Y,0.22766149812096675,2.528883419586558,1.4482597244856983,-0.8300819903873331,-8.234238054848742,3.0518094430308182,-0.9599609375,-0.122314453125,-0.342041015625,786,1021,1022,1023,898,1,0,0,0
Y,0.29066688022236997,2.499886305173245,1.4803727781650808,6.650834040147018,-6.6311846197342375,3.257916313259826,-0.932861328125,-0.12548828125,-0.326904296875,782,1023,1021,1023,889,1,0,0,0
Y,0.31753900193397006,2.4430187615317553,1.4886038205587824,3.1088493073225907,-9.432711337291488,0.8915040995193679,-0.945556640625,-0.1181640625,-0.28076171875,776,1022,1023,1022,888,1,0,0,0
Y,0.3488619156788441,2.399948243810128,1.525859629645213,3.5439638111393843,-8.020497596833474,3.792267458297994,-0.93212890625,-0.144775390625,-0.229736328125,780,1023,1023,1023,886,1,0,0,0
Y,0.4077080795136673,2.4320578534197876,1.5632321157814393,6.169918009612667,-0.5166808029403446,3.7540995193666964,-0.960205078125,-0.115478515625,-0.197021484375,777,1023,1022,1023,883,1,0,0,0
Y,0.39016661382425005,2.4376846372575893,1.5850935711422913,-1.5476392422957304,-3.1884365281311844,2.2197483743285282,-0.9833984375,-0.08056640625,-0.227783203125,774,1021,1023,1021,880,1,0,0,0
Y,0.37917107845674775,2.529715078947332,1.5947426395132052,-0.7384789369522187,5.452784845914617,0.9449392140231847,-0.956298828125,-0.105224609375,-0.23388671875,769,1023,1019,1022,884,1,0,0,0
Y,0.3512389800665659,2.6510284284249535,1.618219327540019,-2.4789369522193945,8.391716143624542,2.311351427763643,-0.95703125,-0.110107421875,-0.25439453125,767,1023,1021,1022,878,1,0,0,0
Y,0.30250568707928366,2.7747619736810187,1.6185787992244067,-4.326265196494203,8.635990952784846,0.013641504099520585,-0.96337890625,-0.14453125,-0.237060546875,771,1023,1021,1023,879,1,0,0,0
Y,0.3070692903672778,2.8941369538189696,1.6076726068934712,0.8569409103760256,8.170342097823015,-1.1161294882668917,-0.958740234375,-0.09130859375,-0.302978515625,767,1023,1022,1023,876,1,0,0,0
Y,0.2579637019903841,2.9925274156669786,1.6031286218017382,-4.440769013288096,6.086372632174159,-0.45964093864857114,-0.966796875,-0.11865234375,-0.3115234375,764,1022,1022,1023,876,1,0,0,0
Y,0.2584913865794692,3.0755327148939804,1.592347787905777,0.4752615210630485,4.536754311563472,-1.077961549335594,-0.934814453125,-0.09423828125,-0.3505859375,762,1023,1023,1022,878,1,0,0,0
Y,0.23866687347169324,3.151755811212327,1.5955129435769515,-1.5018377155781728,3.880265761945151,0.3266186033361618,-0.93603515625,-0.12841796875,-0.337646484375,767,1022,1022,1023,882,1,0,0,0
Y,0.2636504000720024,3.2236182071590718,1.6210947252781212,2.94854396381114,3.468052021487136,2.570893412496467,-0.928955078125,-0.152099609375,-0.3515625,758,1023,1022,1022,883,1,0,0,0
Y,0.20334619923730088,3.2342159430077873,1.610443704056191,-5.509471303364433,-2.6922533220243143,-1.024526434831777,-0.943115234375,-0.1201171875,-0.354736328125,761,1021,1021,1022,882,1,0,0,0
Y,0.22746681024138857,3.3057326909349563,1.640163068014973,2.902742437093583,3.4451512581283574,2.9907407407407423,-0.944580078125,-0.171875,-0.30517578125,759,1023,1023,1021,881,1,0,0,0
Y,0.15375968694697006,3.2346113679317288,1.641027219374718,-6.921685043822448,-10.860192253322023,0.15104608425219235,-0.963623046875,-0.119873046875,-0.28564453125,750,1023,1023,1023,883,1,0,0,0
Y,0.15184283468595683,3.2138784955603574,1.6906564503103425,0.15465083404014768,-5.783856375459429,5.006007916313261,-0.934814453125,-0.16064453125,-0.297607421875,749,1023,1023,1023,880,1,0,0,0
Y,0.13284477689988156,3.204444952805254,1.735889343110211,-1.8071812270285545,-4.692253322024314,4.547992649137688,-0.98291015625,-0.092529296875,-0.2705078125,756,1023,1022,1021,876,1,0,0,0
Y,0.0706929239277564,3.200108080308361,1.7615741729830077,-5.8682499293186305,-4.1731693525586655,2.6014277636415053,-0.932373046875,-0.125,-0.294677734375,747,1022,1021,1021,883,1,0,0,0
Y,0.11398972769801466,3.240976079075333,1.8118240600958238,4.429459994345491,0.33828102912072416,5.0365422674583,-0.941162109375,-0.09765625,-0.281982421875,750,1023,1019,1023,878,1,0,0,0
Y,0.08081751659758632,3.22510244647844,1.8433270766720198,-2.898784280463669,-5.310573932711337,3.18921402318349,-0.966064453125,-0.157470703125,-0.27197265625,748,1021,1021,1022,884,1,0,0,0
Y,0.13389812617265834,3.265225887288497,1.9058458417732431,5.2767882386203,0.26194515125812873,6.257916313259826,-0.961669921875,-0.084228515625,-0.28515625,657,1021,1021,1023,885,1,0,0,0
Y,0.09295038570737642,3.2960073158035277,1.8997600428682702,-3.6545094713033635,-0.676986146451795,-0.5817783432287236,-0.961669921875,-0.106201171875,-0.27294921875,696,1022,1021,1021,883,1,0,0,0
Y,0.13891410279996683,3.334893696423629,1.927980712840619,4.9561775515974,0.15507492225049507,2.8457025728018106,-0.943115234375,-0.134521484375,-0.271728515625,923,1015,1022,1023,880,1,0,0,0
Y,0.13360878210679722,3.3717545307113737,1.9312014230803494,-0.07435679954763852,-0.05866553576477207,0.34951936669494055,-0.96875,-0.12548828125,-0.267822265625,947,1023,1021,1023,887,1,0,0,0
Y,0.19389766947283954,3.4129826092297817,1.9663880327604781,6.475261521063048,0.4146169069833195,3.5479926491376883,-0.95068359375,-0.1708984375,-0.280517578125,949,1019,1018,1023,887,1,0,0,0
Y,0.20099397491836415,3.441689841439544,1.9968964579583077,0.9714447271699187,-0.8678258411082835,3.074710206389597,-0.95556640625,-0.1162109375,-0.28662109375,940,1023,1023,1023,886,1,0,0,0
Y,0.23299822662204805,3.45696626853562,2.021812941376469,3.5592309867119036,-2.2037037037037033,2.52509188577891,-0.9609375,-0.13427734375,-0.30908203125,943,1023,1022,1023,886,1,0,0,0
Y,0.2695563378528577,3.497502314387227,2.0577902700042734,3.902742437093583,0.32301385354820505,3.6166949392140246,-0.966796875,-0.123291015625,-0.282958984375,948,1021,1022,1022,891,1,0,0,0
Y,0.21872150804700466,3.5013641993665807,2.022291212179563,-4.509471303364433,-3.3869098105739326,-3.5054424653661287,-0.976806640625,-0.095458984375,-0.242919921875,1020,1023,1020,1023,889,1,0,0,0
Y,0.2904094846313035,3.569646524022927,2.0609912402091703,7.414192818772972,3.101639807746678,3.876236923946849,-0.957763671875,-0.126708984375,-0.248291015625,934,1023,1019,1023,887,1,0,0,0
Y,0.37978399309461786,3.6535484303163543,2.094618588244575,8.979078314956178,4.643624540571105,3.341885778908681,-0.951416015625,-0.066650390625,-0.287841796875,1005,1021,1022,1021,886,1,0,0,0
Y,0.29161669271389407,3.6612468310058617,2.0423517897237824,-8.074356799547639,-3.012864009047215,-5.169564602770709,-0.963623046875,-0.109130859375,-0.298583984375,1020,1023,1023,1023,892,1,0,0,0
Y,0.24324413439536496,3.723270077634534,2.0404684071178245,-4.020921685043822,2.5138535482046933,-0.14666383941192995,-0.930908203125,-0.20751953125,-0.2353515625,895,1021,1023,1023,887,1,0,0,0
Y,0.26268095665694435,3.824913237200911,2.059396808662742,2.070681368391293,6.40698331919706,1.8762369239468488,-0.967041015625,-0.067138671875,-0.295654296875,884,1023,1023,1021,891,1,0,0,0
Y,0.28311555167928987,3.8799711982628176,2.065575784861314,2.4828951088493083,1.7657619451512587,0.639595702572803,-0.939208984375,-0.124755859375,-0.31005859375,876,1023,1023,1023,892,1,0,0,0
Y,0.31637781914452073,3.9419583218427188,2.059216656977348,3.7882386202996896,2.4451512581283574,-0.6199462821600212,-0.94287109375,-0.109130859375,-0.3115234375,867,1022,1023,1023,889,1,0,0,0
Y,0.3616951465123513,3.9992923557994966,2.062857206642146,5.055414192818773,2.002403166525304,0.3876873056262382,-0.933349609375,-0.1416015625,-0.28076171875,864,1021,1021,1023,891,1,0,0,0
Y,0.37848725172641334,4.065906686565426,2.084927008038194,2.063047780605033,2.941334464235228,2.2197483743285282,-0.94580078125,-0.140625,-0.25048828125,863,1023,1022,1019,896,1,0,0,0
Y,0.39619184802618274,4.167051714225483,2.131483711861464,1.9943454905286973,6.414616906983319,4.639595702572803,-0.93701171875,-0.14501953125,-0.282958984375,857,1021,1021,1019,894,1,0,0,0
Y,0.45612494505237244,4.279581317410079,2.1671117038801326,6.1393836584676285,7.529120723777212,3.52509188577891,-0.948974609375,-0.10791015625,-0.308837890625,860,1023,1023,1023,900,1,0,0,0
Y,0.4464196656453295,4.355188102038453,2.1759577657515883,-0.616341532372066,3.8191970596550755,0.8838705117331085,-0.930908203125,-0.110107421875,-0.34228515625,854,1023,1022,1023,896,1,0,0,0
Y,0.4248369737085798,4.35811464658249,2.177640177594379,-1.9445858071812263,-3.4708792762227874,0.21211478654226879,-0.953857421875,-0.061767578125,-0.353759765625,75,1023,1023,1023,1023,1,0,0,0
Y,0.42934360731004423,4.376056857329198,2.1773394508951482,0.734803505795873,-1.9670624823296574,0.006007916313261141,-0.971923828125,-0.077392578125,-0.347412109375,999,1023,1023,1023,1021,1,0,0,0
Y,0.4244657608359007,4.40851500815502,2.1729287519517735,-0.06672321176137896,-0.509047215154085,-0.40620582414475415,-0.934326171875,-0.1015625,-0.331787109375,715,1023,1022,1023,868,1,0,0,0
Y,0.4013206682413884,4.431984282809172,2.175780302625223,-2.028555272830081,-1.409810573932711,0.31898501554990233,-0.94482421875,-0.08203125,-0.336181640625,719,1023,1021,1021,861,1,0,0,0
Y,0.4291848375783116,4.487300562611312,2.180312764130379,3.185185185185186,1.788662708510037,0.4716567712750932,-0.944580078125,-0.11474609375,-0.33349609375,718,1021,1022,1021,859,1,0,0,0
Y,0.38579781513280775,4.504919710107304,2.160162078484452,-3.898784280463669,-2.012864009047215,-1.9710913203279605,-0.940185546875,-0.0751953125,-0.349609375,717,1022,1023,1021,859,1,0,0,0
Y,0.40809715583554035,4.559922764977826,2.1694459280155383,2.566864574498163,1.7581283573649988,0.9449392140231847,-0.949462890625,-0.109130859375,-0.340087890625,722,1021,1021,1021,857,1,0,0,0
Y,0.3533258254517629,4.554433158352379,2.1497921586205737,-4.990387333898783,-4.318207520497596,-1.9023890302516242,-0.923828125,-0.08642578125,-0.359619140625,731,1015,1023,1022,855,1,0,0,0
Y,0.35206042209060995,4.602435217480071,2.1715803694861844,0.09358213175007135,1.0634718688153806,2.1968476109697495,-0.94873046875,-0.104736328125,-0.34716796875,723,1023,1022,1019,851,1,0,0,0
Y,0.3226327477912972,4.580135464768061,2.1463177701037943,-2.463669776646875,-6.005230421260955,-2.459640938648571,-0.9287109375,-0.07275390625,-0.36083984375,708,1023,1022,1021,846,1,0,0,0
Y,0.2900270023666528,4.6195943289105825,2.1736458380281625,-3.104891150692677,0.20851003675431184,2.7540995193666964,-0.9501953125,-0.099609375,-0.341552734375,711,1022,1023,1023,849,1,0,0,0
Y,0.2832621423980517,4.595563045042674,2.1656542023618477,-0.22702855527282928,-6.157902176986147,-0.7344500989539147,-0.949951171875,-0.10205078125,-0.334716796875,707,1023,1019,1023,853,1,0,0,0
Y,0.23061914699479225,4.601171479853595,2.149753737622181,-4.822448402601074,-3.2037037037037037,-1.543610404297426,-0.939453125,-0.082275390625,-0.31201171875,705,1023,1022,1021,848,1,0,0,0
Y,0.2615046590890043,4.651005899380112,2.1792937650700273,3.3149561775515983,1.2543115634718691,2.975473565168223,-0.9404296875,-0.121337890625,-0.326416015625,724,1021,1023,1021,847,1,0,0,0
Y,0.2774585052250332,4.635878112162297,2.1582538036071854,2.078314956177552,-5.280039581566299,-2.047427198190556,-0.96484375,-0.083984375,-0.32861328125,720,1023,1023,1023,851,1,0,0,0
Y,0.3342554187463993,4.6656385771202515,2.1787115826621126,5.925643200452361,-0.76095561210065,2.074710206389597,-0.909423828125,-0.104736328125,-0.35205078125,704,1023,1023,1022,840,1,0,0,0
Y,0.3237634345475066,4.680990836193301,2.190218339665063,-0.784280463669776,-2.211337291489963,1.18921402318349,-0.9521484375,-0.095458984375,-0.3271484375,701,1022,1023,1021,845,1,0,0,0
Y,0.36752948545543324,4.69893700353598,2.19929035312273,4.673734803505797,-1.9517953067571385,0.9449392140231847,-0.953857421875,-0.098876953125,-0.32763671875,701,1023,1023,1022,842,1,0,0,0
Y,0.3366325483126896,4.723105589469089,2.214652765637619,-2.936952219394967,-1.3334746960701156,1.5632598247102076,-0.94677734375,-0.07421875,-0.316650390625,693,1021,1023,1023,843,1,0,0,0
Y,0.3041670277286456,4.7629026599905355,2.2273855101499853,-3.0209216850438216,0.2314108001130905,1.2960842521911236,-0.9580078125,-0.088623046875,-0.318115234375,688,1023,1023,1022,841,1,0,0,0
Y,0.29727898373147993,4.790870629518912,2.239453141743037,-0.5552728300819896,-0.959428894543398,1.2273819621147877,-0.960205078125,-0.063232421875,-0.333984375,686,1023,1023,1023,837,1,0,0,0
Y,0.2694155466182812,4.831795222552175,2.251244824851721,-2.5247384789369516,0.3459146169069836,1.2044811987560091,-0.9541015625,-0.095947265625,-0.322021484375,684,1022,1023,1023,835,1,0,0,0
Y,0.27643582574999104,4.89493824325989,2.2856415236083736,0.8111393836584684,2.582555838281029,3.448756007916314,-0.94873046875,-0.10595703125,-0.32958984375,683,1023,1019,1022,843,1,0,0,0
Y,0.24440786237720893,4.924708078517906,2.2979799837427004,-3.028555272830081,-0.776222787673169,1.257916313259826,-0.95166015625,-0.07470703125,-0.34228515625,683,1023,1023,1023,838,1,0,0,0
Y,0.2799029125947384,4.948531753030431,2.313014297717976,3.7653378569409113,-1.3640090472151538,1.5327254735651694,-0.959228515625,-0.09228515625,-0.3349609375,681,1021,1021,1022,843,1,0,0,0
Y,0.2575017161564718,4.949853444591695,2.310781884553971,-1.814814814814814,-3.615917444161719,-0.16956460277070828,-0.9462890625,-0.107421875,-0.3408203125,677,1023,1021,1021,856,1,0,0,0
Y,0.2964183755966489,4.990821355484013,2.3384974735445825,3.9561775515973996,0.35354820469324316,2.784633870511734,-0.944580078125,-0.080322265625,-0.325439453125,683,1021,1021,1022,868,1,0,0,0
Y,0.2672443342949758,4.98543208710966,2.3329834349196004,-2.532372066723211,-4.2953067571388175,-0.4978088775798688,-0.943359375,-0.089111328125,-0.336181640625,680,1023,1019,1018,889,1,0,0,0
Y,0.3207612268651155,5.048758286637469,2.377017495402478,5.414192818772972,2.6130901894260674,4.4105880689850165,-0.93994140625,-0.1171875,-0.317626953125,676,1022,1023,1016,883,1,0,0,0
Y,0.3054683865674654,5.08635721288476,2.3814383825347143,-1.2193949674865698,0.010036754311563811,0.4716567712750932,-0.92431640625,-0.090576171875,-0.333740234375,674,1023,1021,1021,877,1,0,0,0
Y,0.3064653384603795,5.1036453974986795,2.4046010523743964,0.4218264065592317,-1.9899632456884362,2.3647865422674594,-0.931640625,-0.137451171875,-0.3154296875,680,1023,1023,1022,871,1,0,0,0
Y,0.29352362612983113,5.132371456371289,2.420823030581501,-1.1430590896239745,-0.875459428894543,1.6472292903590626,-0.9580078125,-0.079345703125,-0.314453125,675,1023,1023,1023,872,1,0,0,0
Y,0.29797204679710104,5.159883303624084,2.4437292323376036,0.7729714447271706,-0.9670624823296576,2.334252191122421,-0.951171875,-0.1416015625,-0.30810546875,675,1021,1023,1023,870,1,0,0,0
Y,0.2953682659870897,5.187802421389912,2.450351761684761,-0.005654509471302638,-0.959428894543398,0.6930308170766197,-0.964599609375,-0.0849609375,-0.327392578125,671,1023,1023,1023,871,1,0,0,0
Y,0.28655161404019325,5.219760847819122,2.4764171508391635,-0.6697766468758828,-0.5319479785128637,2.639595702572803,-0.9453125,-0.118408203125,-0.3193359375,676,1023,1023,1023,866,1,0,0,0
Y,0.29699653004677273,5.2408062263951605,2.4882447733174566,1.3073225897653384,-1.6388182075204971,1.2197483743285282,-0.9482421875,-0.098388671875,-0.331787109375,681,1022,1021,1022,863,1,0,0,0
Y,0.30766678312344653,5.252675528985094,2.497386632673161,1.299689001979079,-2.562482329657902,0.9525728018094444,-0.94873046875,-0.083984375,-0.315185546875,676,1022,1021,1023,865,1,0,0,0
Y,0.3162521054920732,5.266467863223272,2.5180376112732645,1.0630477806050331,-2.3563754594288944,2.1052445575346352,-0.937744140625,-0.103271484375,-0.3134765625,670,1023,1021,1021,862,1,0,0,0
Y,0.3182559127473587,5.310672625863821,2.537267078622545,0.39129205541419354,0.6817924795024035,1.9449392140231847,-0.9609375,-0.098876953125,-0.310302734375,665,1022,1023,1023,865,1,0,0,0
Y,0.28651884210931516,5.338534187021165,2.5387368235383474,-2.7919140514560357,-0.959428894543398,0.18921402318349,-0.926513671875,-0.10302734375,-0.339111328125,673,1023,1022,1021,864,1,0,0,0
Y,0.32415941461689135,5.397283150137756,2.5841697102992884,3.818772971444728,2.1627085100367545,4.555626236923948,-0.931640625,-0.125,-0.31787109375,671,1021,1021,1023,860,1,0,0,0
Y,0.28357503444087445,5.392543626717347,2.57481889702965,-3.6774102346621422,-4.234238054848741,-0.8794882668928459,-0.965087890625,-0.079833984375,-0.343505859375,671,1023,1021,1023,859,1,0,0,0
Y,0.34827405763055896,5.382255475709754,2.6153814203121795,6.704269154650834,-4.7227876731693526,4.120511733107154,-0.923583984375,-0.15966796875,-0.331298828125,670,1019,1023,1023,857,1,0,0,0
Y,0.32446200296141203,5.3960726577849,2.6335845622747587,-2.272830081990387,-2.364009047215154,1.8533361605880703,-0.980712890625,-0.076904296875,-0.30224609375,667,1023,1023,1023,857,1,0,0,0
Y,0.28191565798437623,5.464833517785018,2.6657777964785048,-4.242295730845348,3.1398077466779757,3.2197483743285282,-0.967041015625,-0.0859375,-0.309814453125,666,1021,1021,1021,858,1,0,0,0
Y,0.29559950150582043,5.501031789200234,2.667480530194403,1.635566864574499,-0.1350014136273675,0.19684761096974945,-0.941162109375,-0.074951171875,-0.32373046875,664,1019,1023,1023,863,1,0,0,0
Y,0.2858940966090197,5.530292762870732,2.6729965048034665,-0.6850438224484019,-0.8220243143907262,0.5861605880689862,-0.934326171875,-0.088623046875,-0.31005859375,664,1023,1022,1023,852,1,0,0,0
Y,0.2963542258657237,5.55654953925093,2.695748708554317,1.2538874752615219,-1.1044670624823294,2.311351427763643,-0.948486328125,-0.113525390625,-0.319091796875,669,1022,1021,1023,851,1,0,0,0
Y,0.26186915540802014,5.564618175814084,2.679390645751589,-3.05145603618886,-2.959428894543398,-1.589411931014983,-0.9599609375,-0.064697265625,-0.329833984375,671,1023,1021,1022,854,1,0,0,0
Y,0.2829206566094007,5.58071968035592,2.665789089447115,2.62029968900198,-2.1426350014136273,-1.30696918292338,-0.93310546875,-0.10009765625,-0.32373046875,665,1023,1021,1021,853,1,0,0,0
Y,0.2743027587718174,5.625236365967427,2.6772282720471305,-0.5781735934407684,0.7123268306474417,1.173946847610971,-0.963623046875,-0.1064453125,-0.3095703125,671,1021,1022,1021,851,1,0,0,0
Y,0.30100351391194174,5.6490328670178425,2.6911020695601757,3.0096126661012166,-1.3487418716426347,1.4334888323437953,-0.9541015625,-0.126953125,-0.313720703125,668,1023,1022,1023,854,1,0,0,0
Y,0.286435082221183,5.677448837697208,2.7008506687848257,-1.2422957308453486,-0.9059937800395812,1.0060079163132611,-0.94580078125,-0.082763671875,-0.32958984375,659,1023,1021,1021,847,1,0,0,0
Y,0.26896055361000043,5.713618190968552,2.7156881466875897,-1.4942041277919134,-0.1197342380548484,1.5174582979926505,-0.936767578125,-0.10498046875,-0.30419921875,665,1021,1021,1022,851,1,0,0,0
Y,0.2824887774967058,5.736890123946349,2.736267547008736,1.4294599943454913,-1.4174441617189706,2.0823437941758565,-0.962158203125,-0.076171875,-0.322021484375,666,1021,1022,1019,847,1,0,0,0
Y,0.2661266091576254,5.753341118797335,2.7430439548664585,-1.318631608707944,-2.0968334746960697,0.723565168221658,-0.939208984375,-0.1015625,-0.320556640625,659,1023,1023,1019,845,1,0,0,0
Y,0.2686852246300427,5.7837414022791,2.753735332082868,0.45236075770426987,-0.7075204975968332,1.0976109697483756,-0.9580078125,-0.08154296875,-0.30810546875,661,1023,1021,1021,845,1,0,0,0
Y,0.24099490156433573,5.803864509856207,2.7501347984410276,-2.38733389878428,-1.7380548487418712,-0.3146027707096395,-0.93701171875,-0.090576171875,-0.302001953125,665,1022,1022,1023,854,1,0,0,0
Y,0.2595687318467074,5.8680282965372665,2.7784147636644607,1.933276788238621,2.6817924795024033,2.838068985015551,-0.947509765625,-0.09619140625,-0.3056640625,659,1022,1019,1023,843,1,0,0,0
Y,0.3656587075841372,5.9629065438976925,2.825351938331909,10.551597398925644,5.773395532937518,4.6777636415041,-0.92724609375,-0.110595703125,-0.306396484375,663,1021,1023,1021,854,1,0,0,0
Z,0.33236114046678356,5.92769511195233,2.8552960194248733,-1.8835171048911499,-6.829657902176986,3.2044811987560093,-0.607421875,-0.285888671875,0.566162109375,62,864,1021,1022,1023,0,0,0,0
Z,0.332792033885817,5.980993167957223,2.8833445387605545,1.5057958722080866,2.0176703420978233,2.9602063895957036,-0.626953125,-0.29541015625,0.5771484375,1023,1023,1023,1023,1023,0,0,0,0
Z,0.2971753662278597,5.998615670318617,2.8559849128013957,-1.3033644331354246,-1.4556121006502682,-2.5054424653661287,-0.595458984375,-0.330322265625,0.518310546875,1023,999,1023,1023,1023,0,0,0,0
Z,0.31784079951739647,6.180365163086446,2.9067971510474337,3.3760248798416743,14.92606728866271,5.166313259824712,-0.638671875,-0.327392578125,0.510986328125,1023,867,1023,1023,1023,0,0,0,0
Z,0.2641136872019798,6.112771747349148,2.896294272636692,-3.7384789369522187,-10.203703703703702,-0.8260531523890289,-0.66943359375,-0.2705078125,0.481689453125,511,867,1023,1023,1023,0,0,0,0
Z,0.2945931553312679,6.234836785997872,2.908772069273496,4.627933276788239,8.864998586372634,1.3800537178399785,-0.635009765625,-0.296875,0.475341796875,1023,1016,1023,1023,1023,0,0,0,0
Z,0.2658232349779536,6.278614284555333,2.9338128902639755,-1.4560361888606157,1.0329375176703426,2.670130053717841,-0.662109375,-0.302490234375,0.5244140625,1023,583,1023,61,511,0,0,0,0
Z,0.2458015587989144,6.32027964963937,2.9306097450926494,-0.09725756290641718,0.9031665253039303,-0.11612948826689173,-0.625244140625,-0.32470703125,0.49755859375,1023,1023,1023,1023,1023,0,0,0,0
Z,0.2116742248800095,6.381252646549549,2.959404582045595,-2.135425501837715,2.704693242861182,3.02890867967204,-0.66455078125,-0.282470703125,0.517333984375,59,831,1023,1023,1023,0,0,0,0
Z,0.16740105985581633,6.406865247244587,2.9906369623818407,-2.88351710489115,-0.676986146451795,3.3189850155499023,-0.620849609375,-0.32763671875,0.49267578125,1023,995,1023,1023,1023,0,0,0,0
Z,0.16511473891049178,6.511316781652109,3.023981791226012,0.9180096126661019,7.017670342097823,3.4640231834888335,-0.685302734375,-0.276123046875,0.51806640625,1023,831,1023,1023,1023,0,0,0,0
Z,0.0797912442745439,6.5180226023346375,3.027635636394784,-6.959852982753746,-2.7227876731693526,0.5556262369239482,-0.65625,-0.2841796875,0.488525390625,1023,867,1023,1023,1023,0,0,0,0
Z,0.09964808593219719,6.568514268470224,3.01293125769829,3.795872208085949,1.6665253039298846,-1.2764348317783418,-0.65380859375,-0.289794921875,0.489990234375,1023,959,1023,1023,1023,0,0,0,0
Z,0.09194785372496633,6.6354088968104294,3.026826958847594,0.7042691546508347,3.3077466779756857,1.5632598247102076,-0.672607421875,-0.296142578125,0.499267578125,1023,1023,1023,1023,1023,0,0,0,0
Z,0.11953381953646433,6.708049178791932,3.0351761821977163,4.711902742437094,4.116906983319197,1.059443030817078,-0.62548828125,-0.36767578125,0.51171875,62,864,1023,1023,1023,0,0,0,0
Z,0.06906727668930432,6.712385653690376,3.0696924114916975,-3.6392422957308446,-2.8525586655357644,3.6472292903590624,-0.6513671875,-0.326171875,0.4814453125,1023,995,1023,1023,1023,0,0,0,0
Z,0.055751691184002104,6.762949353666454,3.109471930956198,0.047780605032514134,1.788662708510037,4.166313259824712,-0.629150390625,-0.321533203125,0.494384765625,1023,995,1023,1023,1023,0,0,0,0
Z,0.06567087812093265,6.816705696872165,3.112749880630374,2.2691546508340408,1.857364998586373,0.47929035906135264,-0.709228515625,-0.242431640625,0.503173828125,63,870,1023,1023,1023,0,0,0,0
Z,0.04136725678044035,6.8881319129693885,3.095481919713879,-0.7079445858071804,3.7046932428611816,-1.5359768165111665,-0.657470703125,-0.2607421875,0.545166015625,1023,992,1023,1023,1023,0,0,0,0
Z,0.028397660941829717,7.02825906383074,2.9949854891710705,1.3378569409103767,10.529120723777213,-9.81078597681651,-0.6474609375,-0.235107421875,0.575439453125,1023,1023,1023,1023,1023,0,0,0,0
Z,0.007520545426345767,7.131807981542705,2.869627668493156,0.9256432004523615,6.895532937517671,-12.261167656205822,-0.6669921875,-0.255615234375,0.525146484375,1023,888,1023,1023,1023,0,0,0,0
Z,0.027256430541616687,7.218379340116146,2.709057460653268,5.5744981622844225,5.254311563471869,-15.734450098953914,-0.65625,-0.279541015625,0.484375,127,879,1023,1023,1023,0,0,0,0
